[2025-10-30 11:18:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:23:26 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:23:47 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:24:34 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:26:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:27:14 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:27:27 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:30:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:30:41 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:32:36 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:32:50 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:33:01 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:34:36 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:35:11 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:37:20 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:37:48 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:38:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:38:39 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:39:12 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:45:57 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:46:16 AM-Train.py-INFO:Network-Train]
[2025-10-30 11:46:35 AM-Train.py-INFO:Network-Train]
[2025-10-30 12:44:59 PM-Train.py-INFO:Network-Train]
[2025-10-30 12:55:27 PM-Train.py-INFO:2025-10-30 12:55:27.491154 Epoch [004/025], Step [0240/0250],  lateral-5: 1.1295]]
[2025-10-30 12:55:33 PM-Train.py-INFO:2025-10-30 12:55:33.360743 Epoch [004/025], Step [0250/0250],  lateral-5: 1.1031]]
[2025-10-30 12:55:41 PM-Train.py-INFO:[Val Info]:Epoch:4 MAE:0.14080026745796204 bestEpoch:4 bestMAE:0.14080026745796204]
[2025-10-30 12:55:56 PM-Train.py-INFO:2025-10-30 12:55:56.509793 Epoch [005/025], Step [0020/0250],  lateral-5: 1.0605]]
[2025-10-30 12:56:08 PM-Train.py-INFO:2025-10-30 12:56:08.240018 Epoch [005/025], Step [0040/0250],  lateral-5: 1.0499]]
[2025-10-30 12:56:19 PM-Train.py-INFO:2025-10-30 12:56:19.969949 Epoch [005/025], Step [0060/0250],  lateral-5: 0.9973]]
[2025-10-30 12:56:31 PM-Train.py-INFO:2025-10-30 12:56:31.701575 Epoch [005/025], Step [0080/0250],  lateral-5: 0.9688]]
[2025-10-30 12:56:43 PM-Train.py-INFO:2025-10-30 12:56:43.427689 Epoch [005/025], Step [0100/0250],  lateral-5: 1.0030]]
[2025-10-30 12:56:55 PM-Train.py-INFO:2025-10-30 12:56:55.163846 Epoch [005/025], Step [0120/0250],  lateral-5: 1.0012]]
[2025-10-30 12:57:06 PM-Train.py-INFO:2025-10-30 12:57:06.893572 Epoch [005/025], Step [0140/0250],  lateral-5: 0.9445]]
[2025-10-30 12:57:18 PM-Train.py-INFO:2025-10-30 12:57:18.622035 Epoch [005/025], Step [0160/0250],  lateral-5: 0.9417]]
[2025-10-30 12:57:30 PM-Train.py-INFO:2025-10-30 12:57:30.337578 Epoch [005/025], Step [0180/0250],  lateral-5: 0.9329]]
[2025-10-30 12:57:42 PM-Train.py-INFO:2025-10-30 12:57:42.062340 Epoch [005/025], Step [0200/0250],  lateral-5: 0.8816]]
[2025-10-30 12:57:53 PM-Train.py-INFO:2025-10-30 12:57:53.798663 Epoch [005/025], Step [0220/0250],  lateral-5: 0.8952]]
[2025-10-30 12:58:05 PM-Train.py-INFO:2025-10-30 12:58:05.549529 Epoch [005/025], Step [0240/0250],  lateral-5: 0.9035]]
[2025-10-30 12:58:11 PM-Train.py-INFO:2025-10-30 12:58:11.420079 Epoch [005/025], Step [0250/0250],  lateral-5: 0.9102]]
[2025-10-30 12:58:19 PM-Train.py-INFO:[Val Info]:Epoch:5 MAE:0.07843049615621567 bestEpoch:5 bestMAE:0.07843049615621567]
[2025-10-30 12:58:34 PM-Train.py-INFO:2025-10-30 12:58:34.642436 Epoch [006/025], Step [0020/0250],  lateral-5: 0.9263]]
[2025-10-30 12:58:46 PM-Train.py-INFO:2025-10-30 12:58:46.369312 Epoch [006/025], Step [0040/0250],  lateral-5: 0.8550]]
[2025-10-30 12:58:58 PM-Train.py-INFO:2025-10-30 12:58:58.099096 Epoch [006/025], Step [0060/0250],  lateral-5: 0.8372]]
[2025-10-30 12:59:09 PM-Train.py-INFO:2025-10-30 12:59:09.828601 Epoch [006/025], Step [0080/0250],  lateral-5: 0.9011]]
[2025-10-30 12:59:21 PM-Train.py-INFO:2025-10-30 12:59:21.555546 Epoch [006/025], Step [0100/0250],  lateral-5: 0.9538]]
[2025-10-30 12:59:33 PM-Train.py-INFO:2025-10-30 12:59:33.279298 Epoch [006/025], Step [0120/0250],  lateral-5: 0.9072]]
[2025-10-30 12:59:44 PM-Train.py-INFO:2025-10-30 12:59:44.999353 Epoch [006/025], Step [0140/0250],  lateral-5: 0.8242]]
[2025-10-30 12:59:56 PM-Train.py-INFO:2025-10-30 12:59:56.732440 Epoch [006/025], Step [0160/0250],  lateral-5: 0.7991]]
[2025-10-30 01:00:08 PM-Train.py-INFO:2025-10-30 13:00:08.470118 Epoch [006/025], Step [0180/0250],  lateral-5: 0.7564]]
[2025-10-30 01:00:20 PM-Train.py-INFO:2025-10-30 13:00:20.196596 Epoch [006/025], Step [0200/0250],  lateral-5: 0.7770]]
[2025-10-30 01:00:31 PM-Train.py-INFO:2025-10-30 13:00:31.905235 Epoch [006/025], Step [0220/0250],  lateral-5: 0.8041]]
[2025-10-30 01:00:43 PM-Train.py-INFO:2025-10-30 13:00:43.635733 Epoch [006/025], Step [0240/0250],  lateral-5: 0.8191]]
[2025-10-30 01:00:49 PM-Train.py-INFO:2025-10-30 13:00:49.502747 Epoch [006/025], Step [0250/0250],  lateral-5: 0.8255]]
[2025-10-30 01:00:57 PM-Train.py-INFO:[Val Info]:Epoch:6 MAE:0.07031906396150589 bestEpoch:6 bestMAE:0.07031906396150589]
